video_id,video_url,date_time,pinned,views,likes,comments,caption,privacy
7413040734716185874,https://www.tiktok.com/@shawnlemuel/video/7413040734716185874,"Sep 10, 2024, 11:44 PM",No,45K,1500,7,Unlimited Rice in Bugis Junction Level 3 (From $6.8) 🏢 Mincheng Bibimbap Featured in the video ✅ Hotplate BBQ ($12.8) ✅ Cheese Bibimbap ($9.8) ✅ Angus Beef Stew ($12.8) ✅ Hotplate Egg With Tofu ($8.8)...,N/A
7412583089446063367,https://www.tiktok.com/@shawnlemuel/video/7412583089446063367,"Sep 9, 2024, 6:08 PM",No,989,20,1,Is this the most authentic Nanyang Cuisine in Clarke Quay? 🏢 Ju Wei Featured in the video ✅ Penang Char Kuey Teow ✅ Nasi Lemak with Crispy Fried Chicken ✅ Penang Prawn Mee ✅ Hakka Fried Pork Belly ✅ T...,N/A
7410993554216013072,https://www.tiktok.com/@shawnlemuel/video/7410993554216013072,"Sep 6, 2024, 12:00 PM",No,775,16,0,"As I reflect on this video, I am reminded that I need to work hard and keep improving to make sure that people trust me for what I do. Thank you Sir Joel for sharing this nugget! @jtsmanukan #joeltorr...",N/A
7411008335723498770,https://www.tiktok.com/@shawnlemuel/video/7411008335723498770,"Sep 5, 2024, 12:17 PM",No,1020,28,0,"The broth here is quite peppery, hopefully it is meatier next time! @coffeepoint.sg #singapore #bakkutteh #sgfoodie #coffeepoint #fyp",N/A
7410719862370143495,https://www.tiktok.com/@shawnlemuel/video/7410719862370143495,"Sep 4, 2024, 5:37 PM",No,871,16,0,#joeltorre on his mission and vision for @JT's Manukan Grille #filipinofood #bacolod #singapore #jtmanukangrille,N/A
7410635678590979336,https://www.tiktok.com/@shawnlemuel/video/7410635678590979336,"Sep 4, 2024, 12:11 PM",No,1018,28,8,"🎉🎉1 Lucky Winner will be chosen to enjoy $50 meal voucher at A Hot Hideout To win, simply follow these 3 steps: 1️⃣ Follow @shawndowhat & @ahothideout 2️⃣ Like the post 3️⃣ Tag at 3 friends in the com...",N/A
7410413132083907848,https://www.tiktok.com/@shawnlemuel/video/7410413132083907848,"Sep 3, 2024, 9:47 PM",No,948,16,0,Have you tried their dabao sets yet? @DON DON DONKI Singapore #singapore #dondondonki #sgfoodie #lunch,N/A
7410326788515155207,https://www.tiktok.com/@shawnlemuel/video/7410326788515155207,"Sep 3, 2024, 4:12 PM",No,1282,28,1,"As a bak kut teh fan, it was a mission to try this… no regrets. #singapore #bakkutteh #songfabakkutteh #clarkequay #sgfoodie",N/A
7409628437041696018,https://www.tiktok.com/@shawnlemuel/video/7409628437041696018,"Sep 1, 2024, 7:02 PM",No,1017,21,0,They are currently running a 40% off their mains from Monday to Thursday! They also have Super Value Weekday Lunch set for 4 pax at $68.8 ++ which includes SET A ✅ Soup of the day ✅ Lychee Sweet and S...,N/A
7408890250082258194,https://www.tiktok.com/@shawnlemuel/video/7408890250082258194,"Aug 30, 2024, 7:18 PM",No,1110,17,2,This is your sign to get a free drink... watch the video to see how! This might be the only place in SG that sells Ayam Serundeng! 🏢 Ayam Penyet President Featuring their all-new menu! ✅ Ayam Penyet /...,N/A
7408412265449278738,https://www.tiktok.com/@shawnlemuel/video/7408412265449278738,"Aug 29, 2024, 12:23 PM",No,796,21,0,"We are back for round 2! @Home Dusk SG Discover the cozy charm of Homedusk, where every guest is welcomed like family. The setting resembles a comfortable bedroom, while the upper floor features homel...",N/A
7408240412097400072,https://www.tiktok.com/@shawnlemuel/video/7408240412097400072,"Aug 29, 2024, 1:16 AM",No,824,30,1,Eyy 😂 Thank you friends for your support… you make this possible! Looking forward to more with you!,N/A
7407970333111717127,https://www.tiktok.com/@shawnlemuel/video/7407970333111717127,"Aug 28, 2024, 7:48 AM",No,817,29,1,This is your next hang out spot in Clarke Quay! 🏢 Grand Konak Featuring their all-new menu! ✅ Mezza Platter ($ 37) ✅ Mixed Grill ($85) ✅ Mix Pidde ($24) ✅ Kunafa with Ice Cream ($21.9) ✅ Cosmopolitan ...,N/A
7407670424164764936,https://www.tiktok.com/@shawnlemuel/video/7407670424164764936,"Aug 27, 2024, 12:24 PM",No,6668,117,2,🏢 Esquinita by Konyo @Esquinita Featuring their all-new menu! ✅ Lumpiang Shanghai ($12) ✅ Grilled Tengah ($12) ✅ Bangus Sisig ($20) ✅ Seafood Kare Kare ($32) ✅Esquinitas Kinunot ($15) ✅Kansi ($34) ✅Bi...,N/A
7407276366904708359,https://www.tiktok.com/@shawnlemuel/video/7407276366904708359,"Aug 26, 2024, 10:55 AM",No,963,33,1,"🏢 Squisito ✅ Lamb Shank ✅ Charcoal Pizza ✅ Calamari 📍 28 Bali Ln, Singapore 189864 #singapore #Squisito #bugis #halal #italian",N/A
7407012207810088210,https://www.tiktok.com/@shawnlemuel/video/7407012207810088210,"Aug 25, 2024, 5:50 PM",No,346,8,1,Like and share this video to get special prize on their signature Chicken Chop or Fish & chip.😁 🏢 1981 Kelvin's Grill @1981 Kelvin's Grill ✅ Ribeye Steak with Foie gras and Truffle Mash ✅ Aglio Olio ✅...,N/A
7406953323326213383,https://www.tiktok.com/@shawnlemuel/video/7406953323326213383,"Aug 25, 2024, 2:01 PM",No,872,23,4,"🏢 Ichi Singapore 🎶 Chorong Chorong Soju: Live band performances every Thursday, Friday, and Saturday! 🎤 Enjoy daily karaoke until 1am on weekdays and 3am on weekends. 🌙🎵 Book your spot on Chope and us...",N/A
7406644912306916616,https://www.tiktok.com/@shawnlemuel/video/7406644912306916616,"Aug 24, 2024, 6:05 PM",No,817,13,1,"学海无涯，学无止境 (xué hǎi wú yá, xué wú zhǐ jìng) literally translates to: “The sea of learning has no bounds, and there is no end to learning.” #joeltorre #jtmanukan #quote #wisdom #proverb",N/A
7406509022888611090,https://www.tiktok.com/@shawnlemuel/video/7406509022888611090,"Aug 24, 2024, 9:17 AM",No,804,28,2,🏢 Palm Garden @Palm Garden SG ✅ SOUP OF THE DAY ($8) ✅ BACON AND MUSHROOM FETTUCINE ($20) ✅ PRAWN NACHOS ($22) ✅ BURRATA PIZZA ($20) ✅PENICILLIN ($18.00) ✅SHIRLEY TEMPLE ($14.00) ✅JUNGLE BIRD ($18.00)...,N/A
7406275791937359112,https://www.tiktok.com/@shawnlemuel/video/7406275791937359112,"Aug 23, 2024, 6:12 PM",No,785,31,1,"🏢 Sataebak at Changi @Sa Tae Bak Yakitori @Carla Ethea ✅ Wide range of delectable, charcoal-grilled yakitori ✅ XXL oyster ✅ Ice Cream Mochi ✅ Sashimi 📍 318 Changi Rd, Singapore 419793 #singapore #sata...",N/A
7406189719991700754,https://www.tiktok.com/@shawnlemuel/video/7406189719991700754,"Aug 23, 2024, 12:38 PM",No,783,24,2,@1981 Kelvin's Grill Like and share this video to get special prize on their signature Chicken Chop or Fish & chip.😁 🏢 1981 Kelvin's Grill ✅ Ribeye Steak with Foie gras and Truffle Mash ✅ Aglio Olio ✅...,N/A
7405438199742369032,https://www.tiktok.com/@shawnlemuel/video/7405438199742369032,"Aug 21, 2024, 12:02 PM",No,890,39,2,"🏢 DongQu 東區 ✅ Taiwan Skewers ✅ Taiwan Beef Noodle ✅ Braised Pork Rice ✅ Salted Baked Fish ✅ Jumbo Cockless ✅ Grill River Prawn ✅ Fried Chicken Skin 📍 176 Telok Ayer St, Singapore 068624 #singapore #do...",N/A
7405170949537959175,https://www.tiktok.com/@shawnlemuel/video/7405170949537959175,"Aug 20, 2024, 6:45 PM",No,1011,18,0,"🏢 DongQu 東區 📸 Video coming soon! ✅ Taiwan Skewers ✅ Taiwan Beef Noodle ✅ Braised Pork Rice ✅ Salted Baked Fish ✅ Jumbo Cockles ✅ Grill River Prawn ✅ Fried Chicken Skin 📍 176 Telok Ayer St, Singapore 0...",N/A
7405055123606621448,https://www.tiktok.com/@shawnlemuel/video/7405055123606621448,"Aug 20, 2024, 11:15 AM",No,802,26,2,🏢 Home Dawn Cafe @ Clarke Quay 📸@Home Dawn ✅ Homie's Brekkie ✅ Black Pepper Crab Udon ✅ Flower Margherita Pizza ✅ Kwek kwek ✅ Squid Fritters ✅ Acai Bowl ✅ Signature DIrty Latte ✅ Dark Chocolate 📍 Blk ...,N/A
7404312649925676295,https://www.tiktok.com/@shawnlemuel/video/7404312649925676295,"Aug 18, 2024, 11:14 AM",No,1031,20,1,Is it the right blend of herbal and peppery? My personal view.. it’s worth a try 😇 #singapore #bakkutteh #tiongbahru #singaporefood #sgfoodie,N/A
7404051745141296391,https://www.tiktok.com/@shawnlemuel/video/7404051745141296391,"Aug 17, 2024, 6:22 PM",No,791,35,1,#joeltorre on choosing faith over fear. Will you choose faith? #singapore #jtmanukangrille #faith #motivational,N/A
7403972690916281608,https://www.tiktok.com/@shawnlemuel/video/7403972690916281608,"Aug 17, 2024, 1:15 PM",No,887,24,0,"🏢 Curry Times ✅ Dried Laksa ✅ Chicken Cutlet Curry Pao Fan ✅ Pandan Waffle ✅ Ngo Hiang ✅ Chye Poh Omelette ✅ Chendol 📍 238 Thomson Rd, #02 - 33 / 34 / 41 / 42, Singapore 307683 #singapore #currytimes ...",N/A
7403764320053644552,https://www.tiktok.com/@shawnlemuel/video/7403764320053644552,"Aug 16, 2024, 11:46 PM",No,948,28,6,Like this video if you see yourself here. Comment if you would like to join the next one 😂 #boodle #boodlefight #singapore #filipino #kain,N/A
7403695675776716039,https://www.tiktok.com/@shawnlemuel/video/7403695675776716039,"Aug 16, 2024, 7:20 PM",No,990,22,1,Start small but think big! @JT's Manukan Grille @🇵🇭Makan Thoughts🇸🇬 #joeltorre #jtmanukangrille #singapore #business #entrepreneur,N/A
7403586584643144967,https://www.tiktok.com/@shawnlemuel/video/7403586584643144967,"Aug 16, 2024, 12:17 PM",No,1602,39,1,"🌟 Discover the flavors of Vietnam at Bistro Eminami! 🇻🇳 Located near Bugis, our talented chef brings you authentic Vietnamese cuisine. From fragrant herbs to savory spices, our ingredients tell a stor...",N/A
7403347322647612690,https://www.tiktok.com/@shawnlemuel/video/7403347322647612690,"Aug 15, 2024, 8:48 PM",No,910,18,1,Such an honor and a privilege to have this once in a lifetime chance to have a conversation with Sir Joel Torre… Be bold and have courage! #joeltorre #filipinofood #bacolodfood #inasal #jtmanukangrill...,N/A
7403216278124530952,https://www.tiktok.com/@shawnlemuel/video/7403216278124530952,"Aug 15, 2024, 12:20 PM",No,182K,3236,146,Had to walk for an hour after this 😍 #lechon #lechonrepublic #lechonrepublicsingapore #filipinofood #filipino,N/A
7402839306651421960,https://www.tiktok.com/@shawnlemuel/video/7402839306651421960,"Aug 14, 2024, 11:57 AM",No,733,21,0,#joeltorre on starting #jtmanukangrille #inasal #foodie #loloandkid #singapore #manukan,N/A
7402564216185539848,https://www.tiktok.com/@shawnlemuel/video/7402564216185539848,"Aug 13, 2024, 6:09 PM",No,1086,35,7,"🎉🎉1 Lucky Winner will be chosen to enjoy $30 meal voucher at JT’s Manukan Grille. To win, simply follow these 3 steps: 1. Follow @shawndowhat & @JT's Manukan Grille 2. Like the post 3. Tag at 3 friend...",N/A
7402279115220421896,https://www.tiktok.com/@shawnlemuel/video/7402279115220421896,"Aug 12, 2024, 11:43 PM",No,1027,34,4,#joeltorre on the importance of finding your passion @JT's Manukan Grille #singapore #loloandkid #manukan #inasal #bacolod,N/A
7402088787507023122,https://www.tiktok.com/@shawnlemuel/video/7402088787507023122,"Aug 12, 2024, 11:25 AM",No,853,28,1,"Would you try sichuan cuisine? @Chongqing Premium Grilled Fish ✅ Patin Fish in Golden Fragrance Garlic (Mild Spicy) ✅ Stir Fried French bean ✅ Eggplant ✅ Skewers 📍 11 Tanjong Katong Rd, #01-60/61 62 K...",N/A
7401745230317309192,https://www.tiktok.com/@shawnlemuel/video/7401745230317309192,"Aug 11, 2024, 1:11 PM",No,920,19,0,"Affordable Thai Food near central area! ✅ Royal Thai Chicken Rice, Lala Bee Hoon and Waffles 1 x Thai Chicken Rice set 1 x Lala Beehoon (soup) 1 x Seafood lala beehoon (fried) 1 x Waffle with Thai mil...",N/A
7401501128027901191,https://www.tiktok.com/@shawnlemuel/video/7401501128027901191,"Aug 10, 2024, 9:24 PM",No,1151,35,1,#fyp #singapore #buonavista #mrt #fireworks #ndp59🇸🇬,N/A
7401433371362037000,https://www.tiktok.com/@shawnlemuel/video/7401433371362037000,"Aug 10, 2024, 5:01 PM",No,934,19,0,Happy Birthday Singapore! 🏢 Morganfield’s Suntec @morganfieldssingapore @morganfieldshomeofsticky ✅ Little Red Dot Delight ✅ Satay By The Bae ✅ Shiok Sambal Spare Ribs ✅ Beer and Moscato! 📍 3 Temasek ...,N/A
7401319797587266824,https://www.tiktok.com/@shawnlemuel/video/7401319797587266824,"Aug 10, 2024, 9:40 AM",No,924,34,2,Hainanese comfort food is… comforting 🤤 #singapore #hainanstreetcafe #hainanesefood #sgfoodie,N/A
7400934066125573383,https://www.tiktok.com/@shawnlemuel/video/7400934066125573383,"Aug 9, 2024, 8:44 AM",No,975,25,0,Power plug ✅ #singapore #aucroissant #cafe #singaporefood #cake #dessert #coffee #kallang #foodiesg #sgfoodie,N/A
7400622969820613896,https://www.tiktok.com/@shawnlemuel/video/7400622969820613896,"Aug 8, 2024, 12:36 PM",No,13K,83,6,"If you love the peppery Bak Kut Teh… you must try this 🤤🤤 (Do you get the pun??) Xi Wang Bak Kut Teh 📍 Kampung Bahru, Admiralty Rd #singapore #bakkutteh #xiwangbakkutteh #pork #singaporefood #singapor...",N/A
7400240222455287047,https://www.tiktok.com/@shawnlemuel/video/7400240222455287047,"Aug 7, 2024, 11:51 AM",No,967,38,2,"This pizza dough is made from beer yeast!? 🤯 ✅ Beer Dough Pizza ✅ 2 Pints of Beer ✅ Crispy Skin Roast Pork ✅ Buffalo Drumlets 📍 70 Shenton Wy, #01-13 Eon Shenton, Singapore 079118 @Ang Mo Liang Teh #s...",N/A
7400023355547602184,https://www.tiktok.com/@shawnlemuel/video/7400023355547602184,"Aug 6, 2024, 9:50 PM",No,1747,30,4,"🍜 Hill Street Tai Hwa Pork Noodle: A Michelin-starred hawker stall in Singapore, famous for its Bak Chor Mee (minced meat noodles). Their signature dish features al dente noodles coated in intense bla...",N/A
7399627436884839687,https://www.tiktok.com/@shawnlemuel/video/7399627436884839687,"Aug 5, 2024, 8:13 PM",No,1539,38,4,Roast Pork is life 🤤 @Lechon Republic SG #singapore #lechon #sisig #karekare #filipinofood #lechonbaboy #novena #pork #foodiesg #sgfoodie,N/A
7399507923925306642,https://www.tiktok.com/@shawnlemuel/video/7399507923925306642,"Aug 5, 2024, 12:29 PM",No,2229,38,0,"Did you know that Halal Chinese noodles exist? Tongue Tip Lanzhou Beef Noodles 舌尖尖 (Century Square) @tonguetiplanzhoubeefnoodles 📍 2 Tampines Central 5, #01-42 Century Square, Singapore 529509 #singap...",N/A
7399087623559548168,https://www.tiktok.com/@shawnlemuel/video/7399087623559548168,"Aug 4, 2024, 9:18 AM",No,16K,125,12,"Always been a Bak Kut Teh fan 🤤🤤 Jia Bin Klang Bak Kut Teh 嘉宾 巴生肉骨茶 📍 62 Rangoon Rd, Singapore 218352 #singapore #bakkutteh #jiabinbakkutteh #claypotchicken #singaporefood #herbalbakkutteh #rangoonrd ...",N/A
7398812045971377415,https://www.tiktok.com/@shawnlemuel/video/7398812045971377415,"Aug 3, 2024, 3:29 PM",No,796,21,1,"🤯Now there’s claypot laksa??🤤 From $8.80! Must try with the otah 🤤 📍 17 Woodlands Link, Singapore 738727 #singapore #claypot #shunde #malaysia #singaporefood #laksa #claypotlaksa #woodlands #foodiesg ...",N/A
7398769787419020562,https://www.tiktok.com/@shawnlemuel/video/7398769787419020562,"Aug 3, 2024, 12:45 PM",No,711,13,3,"Craving for atas filipino food?🤤 ✅ Sisig Goreng ✅ Beef Birria ✅ Caldo de Laksa ✅ Kurobuta tomahawk ✅ Champorado ✅ Callista ✅ Senor Silvestre III 📍 18 Teck Lim Rd, Singapore 088390 #singapore #Alegria ...",N/A
7398162489315265810,https://www.tiktok.com/@shawnlemuel/video/7398162489315265810,"Aug 1, 2024, 9:28 PM",No,829,17,1,(Please note that this is meant to be taken lightly and is for comedic purposes…) On a serious note… thank you to @woodlandsclaypotprawn @woodlandsclaypotprawn_jurong and @woodlandsclaypotprawn_tampin...,N/A
7398097291506126085,https://www.tiktok.com/@shawnlemuel/video/7398097291506126085,"Aug 1, 2024, 5:15 PM",No,811,21,1,🤯🤯I still can't believe it! What a privilege!!! This four course meal is quite unforgettable! 📍 Somewhere in Raffles! #singapore,N/A
7397057955406859527,https://www.tiktok.com/@shawnlemuel/video/7397057955406859527,"Jul 29, 2024, 10:02 PM",No,1069,41,1,😮Why do boarding passes have no gate numbers?✈️ Maybe you checked in too early! This usually happens to give the airline some lee way in case of a change of gates! (according to the SQ staff) The dama...,N/A
7396690112400149778,https://www.tiktok.com/@shawnlemuel/video/7396690112400149778,"Jul 28, 2024, 10:15 PM",No,867,27,5,@【公式】モスバーガー Medyo matagal yung waiting period sa Tiong Bahru Plaza branch pero ok naman… masarap siya #mosburger #mosburger #wagyubeef #wagyu #burger #truffle,N/A
7396299894266367239,https://www.tiktok.com/@shawnlemuel/video/7396299894266367239,"Jul 27, 2024, 9:01 PM",No,938,38,2,This garden nestled somewhere central!,N/A
7395951013913496850,https://www.tiktok.com/@shawnlemuel/video/7395951013913496850,"Jul 26, 2024, 10:27 PM",No,877,17,6,Unexpected food trip 🫨😆 Credits to @Sarah Wong for the harp music… please find her for all things harp related 🎶 Thank you for the food Sapphire Windows and happy birthday to lao ban!,N/A
7395241151915199751,https://www.tiktok.com/@shawnlemuel/video/7395241151915199751,"Jul 25, 2024, 12:32 AM",No,3649,56,8,Hmmm… tastes like 🫠🥴 #lambanog #pinoy #coconut #sgtiktok #sgfyp,N/A
7394072892989820168,https://www.tiktok.com/@shawnlemuel/video/7394072892989820168,"Jul 21, 2024, 8:59 PM",No,1262,19,2,🤤Today is chocolate day 🤤☕️ ✅ Iced Salted Chocolate ✅ Orange Chocolate … and don’t eat the cacao on display 😆! 📍 The Star Vista 1-04/05 #singapore #chocolate #buonavista #saltedchocolate #orangechocol...,N/A
7393640004238511378,https://www.tiktok.com/@shawnlemuel/video/7393640004238511378,"Jul 20, 2024, 4:59 PM",No,1014,28,6,🤤The sirloin steak was well-done and had a sweetness to the taste. 🥩 ✅ Sirloin Steak (160G) and Potato Wedges with Mesclun Salad ✅ Salmon and Mac and Cheese with Broccoli … and so much more! 📍 440 Gey...,N/A
7392030016244075783,https://www.tiktok.com/@shawnlemuel/video/7392030016244075783,"Jul 16, 2024, 8:51 AM",No,833,22,6,Where should we travel next? Sponsored by klook (Char!!!) ✅ Damansara Uptown Hokkien Mee ✅ Capitol Cafe ✅ Venchi KL Pavillion … and so much more! 📍Kuala Lumpur #travel #malaysia #kualalumpur #hokkienm...,N/A
7391296268007509255,https://www.tiktok.com/@shawnlemuel/video/7391296268007509255,"Jul 14, 2024, 9:24 AM",No,1414,35,1,🍜 Is this the best hand made udons in plaza sing?🤤 @Tamoyasg ✅ Sanuki Beef Onsen Egg Udon ✅ Mentaiyaki Beef Ebiko Dry Udon ✅ Spicy Yakiniku Tonkotsu Udon ✅ Pork Udon ✅ Fried Oysters ✅ Kakaige ✅ Snow C...,N/A
7391042367375019271,https://www.tiktok.com/@shawnlemuel/video/7391042367375019271,"Jul 13, 2024, 4:59 PM",No,3535,43,20,"3 Steps to enjoy $1 off your order when doing the following: 1. Like and Follow J&J FoodHub @J n J Foodhub 2. Like and Follow this channel 3. Show 1 and 2 to Sir Ryan upon ordering! 🍜 Lugawan, paresan...",N/A
7389307364605709576,https://www.tiktok.com/@shawnlemuel/video/7389307364605709576,"Jul 9, 2024, 12:46 AM",No,985,38,5,Is this your comfort food too? 😇 ✅ Hakka Thunder Tea ✅ Home Made Yong Tau Foo ... and more! 📍Bukit Canberra Hawker Center #sgfoodblogger #shawndabi #sgfoodie #sgfoodhunter #wheretoeat #sgeats #sgeatwh...,N/A
7388513340202667272,https://www.tiktok.com/@shawnlemuel/video/7388513340202667272,"Jul 6, 2024, 9:25 PM",No,835,28,5,🧂🍳🐣Affordable Italian Trattoria and Pizzaria in Orchard?🤤 ✅ Grilled sushi rice cake ✅ Pepetama inspired carbonara ✅Crabmeat scallop risotto ✅Fresh oysters with ikura ✅Asian inspired spicy sambal ✅Chor...,N/A
7387936571661618439,https://www.tiktok.com/@shawnlemuel/video/7387936571661618439,"Jul 5, 2024, 8:07 AM",No,1181,45,3,"🧂🍳🐣Japanese Dinner Buffet at Orchard?🤤 ✅ Seafood in a bag ✅ Free flow sashimi ✅ Gilling Station with many flavors ✅ Assorted Fried goods … and so much more! 📍8 Grange Rd, #B1-08/09 Cathay Cineleisure ...",N/A
7387745924467920135,https://www.tiktok.com/@shawnlemuel/video/7387745924467920135,"Jul 4, 2024, 7:47 PM",No,877,46,4,🧂🍳🐣Have you tried Sim Lim's viral Salted Egg Chicken Yet?🤤 ✅ Salted Egg Chicken (They ran out of egg so the dish looked quite bare) ✅ Buttermilk Pork Slices ✅ Cereal Fish ✅ Spicy Lemongrass Fish ✅ Spi...,N/A
7386983965166456071,https://www.tiktok.com/@shawnlemuel/video/7386983965166456071,"Jul 2, 2024, 6:30 PM",No,2979,58,9,🇵🇭Is this the best Filipino Food in Toa Payoh?🤤 @J n J Foodhub ✅ Tapa ✅ Lumpiang Shanghai ✅ Bulalo ✅ Fried Bangus ✅ Pares Overload ✅ Chorizo Breakfast Set ✅ Lechong Kawali … and so much more! Visit to...,N/A
7386890517058981138,https://www.tiktok.com/@shawnlemuel/video/7386890517058981138,"Jul 2, 2024, 12:27 PM",No,792,25,5,Is this the best Hong Kong Style Eatery along Killiney Road?🤤 ✅ Sweet & Sour Pork Gems ✅ Wok Hei Fried Rice with Pork Crunchies ✅ White Surf Clams in Savoury Tonkotsu Broth ✅ Roast Duck Curry Mama ✅ M...,N/A
7385067410295901458,https://www.tiktok.com/@shawnlemuel/video/7385067410295901458,"Jun 27, 2024, 2:33 PM",No,951,35,5,Surprising to see this given the economy 🤯 #chickenrice #havelock #affordable #singapore #shrinkflation,N/A
7384124178527522055,https://www.tiktok.com/@shawnlemuel/video/7384124178527522055,"Jun 25, 2024, 1:33 AM",No,34K,1163,99,🇵🇭Is this the best manukan grille in singapore?🤤 ✅ Pecho ✅ Cansi ✅ Grilled Bangus ✅ Sisig ✅ Salted Egg Salad … and so much more! Grand opening today 🎉🥳 @JT's Manukan Grille 📍Lucky Plaza Basement 1 #fo...,N/A
7383930303481384210,https://www.tiktok.com/@shawnlemuel/video/7383930303481384210,"Jun 24, 2024, 1:00 PM",No,13K,323,13,🇲🇾Is this the best penang chinese dessert in singapore?🤤 ✅ Almond Sesame Paste ✅ Beancurd Grass Jelly with tapioca balls ✅ Mango king snow ice ✅ Premium strawberry yoghurt snow ice ✅ Premium durian ch...,N/A
7383502975563468039,https://www.tiktok.com/@shawnlemuel/video/7383502975563468039,"Jun 23, 2024, 9:22 AM",No,1466,62,14,🇵🇭Filipino Food Cravings Satisfied 🤤 ✅ Bulalo ✅ Kare-kare ✅ Pakbet ✅ Kwek Kwek ✅ Mango Graham ✅ Leche Flan ✅ Fruit Salad ✅ Mango Graham Big shout out and thanks to Kuya Dom and Team for the great time...,N/A
7383158745724964114,https://www.tiktok.com/@shawnlemuel/video/7383158745724964114,"Jun 22, 2024, 11:06 AM",No,12K,177,2,🗺🥓 International Buffet! ✅ Seafood ✅ Local Delights (There was a laksa noodle bar ✅ Mookata ✅ Western Breakfast ✅ Hotpot New prices wef Friday 7th June 2024 @ Overeat Marina One Weekdays Monday-Thursd...,N/A
7382769408814353671,https://www.tiktok.com/@shawnlemuel/video/7382769408814353671,"Jun 21, 2024, 9:55 AM",No,2357,57,4,Is this the best mookata in orchard towers? What you can expect: ✅1st mookata in Singapore. ✅Authentic Thai Mookata experience. ✅Fresh ingredients and traditional Thai flavors. ✅Unique dining experien...,N/A
7382063529609792776,https://www.tiktok.com/@shawnlemuel/video/7382063529609792776,"Jun 19, 2024, 12:16 PM",No,1264,56,2,"The Telegraph is a chill, all-day dining experience located at Guoco Midtown! Here's what we had: ✅ Lettuce Beef Bulgogi ✅ Shakshuka ✅ Truffle Prawn Alfredo (This was super good) ✅ Hazel ✅ Telegraph L...",N/A
7381755979660119314,https://www.tiktok.com/@shawnlemuel/video/7381755979660119314,"Jun 18, 2024, 4:23 PM",No,1643,27,1,Is this the most affordable late night supper spot in geylang? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #spacebox #geylang #loklok #skewers #supper #singapore,N/A
7381410029854870791,https://www.tiktok.com/@shawnlemuel/video/7381410029854870791,"Jun 17, 2024, 6:00 PM",No,946,31,0,Why TCM? Because it is proven to work and the cost can be claimed 🤭 Book them via: +65 9122 1855 @AI NI TCM #shawndabi #tcm #sgphils🇸🇬🇵🇭 #sgphtiktokers🇸🇬🇵🇭 #singapore #ainitcm,N/A
7381291984780152082,https://www.tiktok.com/@shawnlemuel/video/7381291984780152082,"Jun 17, 2024, 10:22 AM",No,1287,33,1,"Kung mapadaan po kayo sa Satay By The Bay, daanan niyo din po ang Chickata by the bay by @Chice Halal Chickata🇸🇬🏆 Meron din po silang outlet sa Vision Exchange Credits to @Josephine | UGC Singapore fo...",N/A
7381102153315749138,https://www.tiktok.com/@shawnlemuel/video/7381102153315749138,"Jun 16, 2024, 10:06 PM",No,941,44,1,Minsan kailangan din mag relax at mag enjoy! #shawndabi #sgphils🇸🇬🇵🇭 #sgphtiktokers🇸🇬🇵🇭 #jb #johorbahru,N/A
7380646123830136082,https://www.tiktok.com/@shawnlemuel/video/7380646123830136082,"Jun 15, 2024, 4:36 PM",No,937,27,1,Sana makatulong po kasi maraming nagtatanong tungkol sa topic na ito. #shawndabi #kaiser #sgphils🇸🇬🇵🇭 #singapore #pr #ofw,N/A
7380204057333402898,https://www.tiktok.com/@shawnlemuel/video/7380204057333402898,"Jun 14, 2024, 12:01 PM",No,969,36,2,Halika dito para makita mo ang lumilipad na isda 😂 (teka frying pala hindi flying lol) Kakaiba talaga kasi fish and chips ay british naman talaga pero may japanese inspiration yung ito… naka yuzu sauc...,N/A
7379948911575715079,https://www.tiktok.com/@shawnlemuel/video/7379948911575715079,"Jun 13, 2024, 7:31 PM",No,942,25,1,Na miss mo na ba mag ihaw? Baka para sa iyo ito: @Ryo Yakiniku Malapit sa Tai Seng MRT. Try niyo ganitong dipping combo: Egg -> Chilli -> Teriyaki Yung kanin talaga masarap… nakukuha ng buo ng chopsti...,N/A
7379815073314819335,https://www.tiktok.com/@shawnlemuel/video/7379815073314819335,"Jun 13, 2024, 10:51 AM",No,955,47,5,"Nanonood ka ba ng Dreaming of a Freaking Fairytale? Eto na ang baon mo habang nag netflix ka. From $5.90 to $7.90, affordable siya. Pa-initin mo na lang bago mo simulan para sumarap pa lalo😋😋 Sa IMM p...",N/A
7379462164207127826,https://www.tiktok.com/@shawnlemuel/video/7379462164207127826,"Jun 12, 2024, 12:02 PM",No,901,33,0,Napaka affordable po na seafood buffet. Try niyo. Ito ay @金多宝火锅 Jackpot Hotpot $26.80 lang siya! Tapos seafood buffet na. Gamit nila Copper Pot na medyo nakakatakot tignan pero masarap naman ang labas...,N/A
7379098424739777800,https://www.tiktok.com/@shawnlemuel/video/7379098424739777800,"Jun 11, 2024, 12:30 PM",No,1139,33,2,Naalala niyo pa ang golden mile complex? Ito na sila 24 hours po sila at masarap kainan subalit katabi ang swimming pool at good vibes naman Medyo mainit nga lang kaya kunin niyo yung may kaharap ng e...,N/A
