Video ID,Video URL,Date Posted,Caption,Views,Likes,Comments,Shawn Seconds,Total Seconds,Dominant Emotion,Emotion Confidence,Day Uploaded,Screen Time Percentage,Engagement Rate,Like-to-Comment Ratio,Weekday vs. Weekend Upload,Time Since Upload,Views per Day,Processed,Dominant_Topic,Topic_Label
7098230783516708097,https://www.tiktok.com/@shawnlemuel/video/7098230783516708097,2022-05-16 15:20:00,All about accountability 💯 #leekuanyew #leadership #growth #adulting #learningisfun,2989.0,120.0,2.0,0,20.133333333333333,joy,0.9922898411750792,2022-05-16,0.0,4.08,60.0,0,1069.0,2.79,['accountability'],0,singapore_udon_pork
7098353525935164673,https://www.tiktok.com/@shawnlemuel/video/7098353525935164673,2022-05-16 23:17:00,#BBM on parents' love #adulting #learningisfun #empowerment #bongbongmarcos #uniteam #filipino,3081.0,63.0,2.0,0,12.366666666666667,love,0.9923298954963684,2022-05-16,0.0,2.11,31.5,0,1068.0,2.88,"['parent', 'love']",8,follow_kitchen_power
7098354215373786369,https://www.tiktok.com/@shawnlemuel/video/7098354215373786369,2022-05-16 23:19:00,#lenirobredo on gratitude #adulting #learningisfun #empowerment #kakampink #lenikiko2022 #filipino,1038.0,9.0,0.0,0,31.8,sadness,0.6882601380348206,2022-05-16,0.0,0.87,0.0,0,1068.0,0.97,['gratitude'],7,minute_christmas_idea
7098529537809566977,https://www.tiktok.com/@shawnlemuel/video/7098529537809566977,2022-05-17 10:40:00,For all the young people! 💯 #mylesmunroe #empowerment #younggeneration #learningisfun #adulting,1496.0,33.0,0.0,0,41.36,joy,0.9982019662857056,2022-05-17,0.0,2.21,0.0,0,1068.0,1.4,"['young', 'people']",6,let_singapore_feature
7098903978515107073,https://www.tiktok.com/@shawnlemuel/video/7098903978515107073,2022-05-18 10:53:00,This is what they teach you in school. 💯 #robertkiyosaki #moneytoks #growth #adulting #learningisfun,2801.0,62.0,3.0,0,9.9,joy,0.995988428592682,2022-05-18,0.0,2.32,20.67,0,1067.0,2.62,"['teach', 'school']",0,singapore_udon_pork
7098996137348189441,https://www.tiktok.com/@shawnlemuel/video/7098996137348189441,2022-05-18 16:50:00,So have fun! 😉 #growth #learningisfun #adulting #mindsetmotivation #empowerment,4320.0,75.0,1.0,0,20.7,joy,0.997653067111969,2022-05-18,0.0,1.76,75.0,0,1067.0,4.04,['fun'],1,mala_follow_grille
7099026212877536513,https://www.tiktok.com/@shawnlemuel/video/7099026212877536513,2022-05-18 18:47:00,"Hello introverts, this is for you! #introverts #success #careertok #adulting #learningisfun",2826.0,91.0,1.0,0,50.3,joy,0.9288848042488098,2022-05-18,0.0,3.26,91.0,0,1067.0,2.65,['introvert'],0,singapore_udon_pork
7099286623392681218,https://www.tiktok.com/@shawnlemuel/video/7099286623392681218,2022-05-19 11:37:00,follow for more ✨ #zendaya #adulting #learningisfun #growth #wisdom,1173.0,24.0,0.0,0,30.2,joy,0.9966062307357788,2022-05-19,0.0,2.05,0.0,0,1066.0,1.1,['follow'],8,follow_kitchen_power
7099374433214762242,https://www.tiktok.com/@shawnlemuel/video/7099374433214762242,2022-05-19 17:18:00,Congratulations @Taylor Swift! 🎓 #doctortaylor #swiftok #learningisfun #wisdom #empowerment,2780.0,120.0,3.0,0,34.666666666666664,joy,0.990001916885376,2022-05-19,0.0,4.42,40.0,0,1066.0,2.61,"['congratulation', 'swift']",6,let_singapore_feature
7099762211903606017,https://www.tiktok.com/@shawnlemuel/video/7099762211903606017,2022-05-20 18:23:00,Words of wisdom by #taylorswift #fyp #adulting #nyu #doctortaylor #swiftok #empowerment,36000.0,1958.0,2.0,0,21.4,joy,0.9948487877845764,2022-05-20,0.0,5.44,979.0,0,1065.0,33.77,"['word', 'wisdom']",5,good_singapore_lechon
7099811946823765249,https://www.tiktok.com/@shawnlemuel/video/7099811946823765249,2022-05-20 21:36:00,Focus in the present! 💯 #giannisantetokounmpo #adulting #learningisfun #humility #empowerment,1641.0,51.0,0.0,0,38.06666666666667,joy,0.9885590076446532,2022-05-20,0.0,3.11,0.0,0,1065.0,1.54,"['focus', 'present']",9,snack_thank_singapore
7099832401781640449,https://www.tiktok.com/@shawnlemuel/video/7099832401781640449,2022-05-20 22:55:00,#pov when you want to keep your lover happy 🤣 #fyp #comedy #laugh #notes #twinkletwinklelittlestar,18000.0,354.0,13.0,0,14.333333333333334,joy,0.9986162185668944,2022-05-20,0.0,2.04,27.23,0,1064.0,16.9,"['want', 'lover', 'happy']",9,snack_thank_singapore
7100214106375900418,https://www.tiktok.com/@shawnlemuel/video/7100214106375900418,2022-05-21 23:37:00,You need to hear this! 💯 #hermanmunster #growth #mindset #empowerment #adulting,1805.0,60.0,0.0,0,24.4,joy,0.988255262374878,2022-05-21,0.0,3.32,0.0,1,1063.0,1.7,"['need', 'hear']",6,let_singapore_feature
7100973989387865345,https://www.tiktok.com/@shawnlemuel/video/7100973989387865345,2022-05-24 00:45:00,#pov when you have learned so much in life #wisdom #fyp #learningisfun #adulting #growthmindset #school,1951.0,76.0,1.0,0,19.4,joy,0.9000556468963623,2022-05-24,0.0,3.95,76.0,0,1061.0,1.84,"['learn', 'life']",7,minute_christmas_idea
7101120153655446785,https://www.tiktok.com/@shawnlemuel/video/7101120153655446785,2022-05-24 10:12:00,#pov when a quiet person knows more #adulting #learningisfun #rainy #reflection #growthmindset,1822.0,66.0,3.0,0,14.666666666666666,fear,0.6045039892196655,2022-05-24,0.0,3.79,22.0,0,1061.0,1.72,"['quiet', 'person', 'know']",9,snack_thank_singapore
7101498667890265345,https://www.tiktok.com/@shawnlemuel/video/7101498667890265345,2022-05-25 10:41:00,Who’s your hero? #tombrady #adulting #superhero #father #son #love,6141.0,183.0,2.0,0,22.7,joy,0.996364176273346,2022-05-25,0.0,3.01,91.5,0,1060.0,5.79,['hero'],4,bak_teh_kut
7107243330638990594,https://www.tiktok.com/@shawnlemuel/video/7107243330638990594,2022-06-09 22:14:00,always grateful! ✨💕 #ilightshow #watershow #sgtiktok #selfcare #foryou #growth,101000.0,5025.0,31.0,0,18.23333333333333,joy,0.4600957334041595,2022-06-09,0.0,5.01,162.1,0,1045.0,96.56,['grateful'],6,let_singapore_feature
7130097154953153794,https://www.tiktok.com/@shawnlemuel/video/7130097154953153794,2022-08-10 12:18:00,when we went for this trip… these words reflected in my heart #quote #learningisfun #mindset #fyp #actionsspeaklouder,917.0,31.0,0.0,0,12.5,anger,0.7364546060562134,2022-08-10,0.0,3.38,0.0,0,983.0,0.93,"['trip', 'word', 'reflect', 'heart']",7,minute_christmas_idea
7131537940408208642,https://www.tiktok.com/@shawnlemuel/video/7131537940408208642,2022-08-14 09:29:00,#LifeAdvice learned when caring for #cats 😂 #learningisfun #cute #catsoftiktok,1028.0,50.0,0.0,0,15.6,joy,0.9983903169631958,2022-08-14,0.0,4.86,0.0,1,979.0,1.05,"['learn', 'care']",7,minute_christmas_idea
7133456744327433473,https://www.tiktok.com/@shawnlemuel/video/7133456744327433473,2022-08-19 13:35:00,I wish someone told me this sooner! #lifeadvice #learningisfun #empowerment #relationships #willsmith,17000.0,470.0,5.0,0,19.766666666666666,joy,0.9809525609016418,2022-08-19,0.0,2.79,94.0,0,974.0,17.44,"['wish', 'tell']",9,snack_thank_singapore
7141338957878463745,https://www.tiktok.com/@shawnlemuel/video/7141338957878463745,2022-09-09 19:22:00,Drink your milk fancily once more with @TableMattersSG #TikTokShopSG99Sale #tiktokshopfinds #tablematterssg #kitchen #pretty,18000.0,192.0,0.0,2,21.0,joy,0.9984323382377625,2022-09-09,9.52,1.07,0.0,0,953.0,18.87,"['drink', 'milk']",2,singapore_good_mookata
7141703033611717889,https://www.tiktok.com/@shawnlemuel/video/7141703033611717889,2022-09-10 18:55:00,This is your sign to love a dust free life with @thesmallmerchant #thesmallmerchant #TiktokShopSG99Sale #tiktokshopfinds #catsoftiktok #learningisfun,15000.0,243.0,7.0,0,25.433333333333334,joy,0.997128427028656,2022-09-10,0.0,1.67,34.71,1,952.0,15.74,"['sign', 'love', 'dust', 'free', 'life']",4,bak_teh_kut
7142730820111830273,https://www.tiktok.com/@shawnlemuel/video/7142730820111830273,2022-09-13 13:23:00,this organiser is VERY convenient. Thanks @thesmallmerchant ! #thesmallmerchant #tiktokshopfinds #organise #tiktoksingapore #learningisfun,16000.0,360.0,2.0,0,27.3,joy,0.9729204773902892,2022-09-13,0.0,2.26,180.0,0,949.0,16.84,"['organiser', 'convenient', 'thank']",3,singapore_good_food
7142827764406586626,https://www.tiktok.com/@shawnlemuel/video/7142827764406586626,2022-09-13 19:39:00,Thanks for the moving tray @thesmallmerchant! #thesmallmerchant #tiktoksingapore #tiktokshopfinds #learningisfun #organize,14000.0,115.0,0.0,0,11.1,sadness,0.7727029323577881,2022-09-13,0.0,0.82,0.0,0,949.0,14.74,"['thank', 'move', 'tray']",6,let_singapore_feature
7142833363575950594,https://www.tiktok.com/@shawnlemuel/video/7142833363575950594,2022-09-13 20:01:00,Organize more with @thesmallmerchant ! #thesmallmerchant #tiktoksingapore #tiktokshopfinds #learningisfun #organize,21000.0,184.0,1.0,0,13.033333333333331,sadness,0.5755246877670288,2022-09-13,0.0,0.88,184.0,0,949.0,22.11,['organize'],2,singapore_good_mookata
7142834006751530241,https://www.tiktok.com/@shawnlemuel/video/7142834006751530241,2022-09-13 20:04:00,Thanks for the nice wares @TableMattersSG ! #tablematterssg #tiktoksingapore #tiktokshopfinds #learningisfun #organize,14000.0,176.0,0.0,0,19.4,joy,0.9921924471855164,2022-09-13,0.0,1.26,0.0,0,949.0,14.74,"['thank', 'nice', 'ware']",1,mala_follow_grille
7143765169590652162,https://www.tiktok.com/@shawnlemuel/video/7143765169590652162,2022-09-16 08:18:00,"if you’re a gamer, watch til the end! 👾#tiktokshop #tiktokshopfinds #sgtiktok #tiktoklivesg #ergonomicchair #musthaves",1428.0,14.0,0.0,1,22.133333333333333,joy,0.9356127977371216,2022-09-16,4.52,0.98,0.0,0,946.0,1.51,"['gamer', 'watch', 'end']",8,follow_kitchen_power
7147983397762108673,https://www.tiktok.com/@shawnlemuel/video/7147983397762108673,2022-09-27 17:06:00,"When in class, there’s always THAT self-obsessed grp mate. anyone can relate? (btw, the pillow is rly quite comfy, thanks @Joseph&Casey! ) #school #learningisfun #relatable #tiktokshopfinds #sgph",18000.0,100.0,4.0,28,74.1,sadness,0.965314507484436,2022-09-27,37.79,0.58,25.0,0,935.0,19.23,"['class', 'selfobsesse', 'grp', 'mate', 'relate', 'btw', 'pillow', 'comfy', 'thank', 'casey']",5,good_singapore_lechon
7148295735308553474,https://www.tiktok.com/@shawnlemuel/video/7148295735308553474,2022-09-28 13:18:00,Try it on your cat today😂 Big thanks to @Joseph&Casey for the cute mat! #catsoftiktok #tiktokshopfinds #cute #catslovers #learningisfun,10000.0,113.0,0.0,0,18.766666666666666,anger,0.4729915857315063,2022-09-28,0.0,1.13,0.0,0,934.0,10.7,"['try', 'cat', 'today', 'big', 'thank', 'casey', 'cute', 'mat']",5,good_singapore_lechon
7148297520601419010,https://www.tiktok.com/@shawnlemuel/video/7148297520601419010,2022-09-28 13:25:00,Mushroom Crisps are 🤤. Grab one for yourself! #tiktokshopfinds #tiktoksg #snack #foodiesg #learningisfun,39000.0,185.0,2.0,0,41.53333333333333,joy,0.996788740158081,2022-09-28,0.0,0.48,92.5,0,934.0,41.71,"['mushroom', 'crisp', 'grab']",0,singapore_udon_pork
7148298329976229122,https://www.tiktok.com/@shawnlemuel/video/7148298329976229122,2022-09-28 13:28:00,More snacks 🤤🤤 Anyone else go for midnight snacks? #tiktokshopfinds #foodiesg #tiktoksg #sgph #snack,61000.0,299.0,16.0,0,43.8,joy,0.992733120918274,2022-09-28,0.0,0.52,18.69,0,934.0,65.24,"['snack', 'midnight', 'snack']",9,snack_thank_singapore
7148391187597102337,https://www.tiktok.com/@shawnlemuel/video/7148391187597102337,2022-09-28 19:28:00,he totally nailed it! 🌵#dancingcactus #tiktokshopfinds #sgtiktok #fyp,11000.0,68.0,0.0,0,6.9,anger,0.2915484607219696,2022-09-28,0.0,0.62,0.0,0,934.0,11.76,['nail'],7,minute_christmas_idea
7149786557254307074,https://www.tiktok.com/@shawnlemuel/video/7149786557254307074,2022-10-02 13:43:00,Witnessing Westlife live last night!! 🔥🙌🏼 #f1 #f1singapore #westlife #abba #sgtiktok #foryou #fyp,3237.0,138.0,1.0,0,46.96666666666667,joy,0.7238029837608337,2022-10-02,0.0,4.29,138.0,1,930.0,3.48,"['witness', 'westlife', 'live', 'night']",5,good_singapore_lechon
7155469925509762306,https://www.tiktok.com/@shawnlemuel/video/7155469925509762306,2022-10-17 21:18:00,When you have been flying so long that you forget how to walk 😂#fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #softwareengineer #tech #leave,22000.0,172.0,7.0,0,9.133333333333333,sadness,0.4093792736530304,2022-10-17,0.0,0.81,24.57,0,915.0,24.02,"['fly', 'forget', 'walk']",6,let_singapore_feature
7158023719695305985,https://www.tiktok.com/@shawnlemuel/video/7158023719695305985,2022-10-24 18:27:00,Shout out to our sponsor @wahkaoshop #fyp #fypシ #techtok #techtips #learningisfun #sgtiktok #singapore #sg #foryoupage #foryou #lifehacks #ai #contentcreator #tips #color #tipsandtricks #tiktokshopsol...,12000.0,51.0,0.0,6,36.63333333333333,joy,0.9880449175834656,2022-10-24,16.38,0.43,0.0,0,908.0,13.2,"['shout', 'sponsor']",1,mala_follow_grille
7159453954143702273,https://www.tiktok.com/@shawnlemuel/video/7159453954143702273,2022-10-28 14:58:00,Sweating because of the mala 🤣 #fyp #fypシ #learningisfun #sgtiktok #singapore #tiktokshopsolidlah,22000.0,160.0,8.0,14,13.133333333333333,joy,0.9896849393844604,2022-10-28,106.6,0.76,20.0,0,904.0,24.31,"['sweat', 'mala']",5,good_singapore_lechon
7159457315337391361,https://www.tiktok.com/@shawnlemuel/video/7159457315337391361,2022-10-28 15:11:00,This is by far my favourite 😍. Thank you @ooh sg! #fypシ #learningisfun #sgtiktok #singapore #tiktokshopsolidlah,1096.0,8.0,0.0,0,10.266666666666667,joy,0.6256265044212341,2022-10-28,0.0,0.73,0.0,0,904.0,1.21,"['favourite', 'thank']",3,singapore_good_food
7159458472122174721,https://www.tiktok.com/@shawnlemuel/video/7159458472122174721,2022-10-28 15:15:00,This was a first and I loved it... thank you for the cheat meal 😍 @ooh sg #tiktokshopsolidlah #singapore #sgtiktok #learningisfun #fypシ,3548.0,17.0,0.0,0,18.066666666666663,joy,0.5566840171813965,2022-10-28,0.0,0.48,0.0,0,904.0,3.92,"['love', 'thank', 'cheat', 'meal']",5,good_singapore_lechon
7159460048056454401,https://www.tiktok.com/@shawnlemuel/video/7159460048056454401,2022-10-28 15:21:00,Thank you@ooh sg for the snack 😍#fypシ #learningisfun #sgtiktok #tiktokshopsolidlah #singapore,6803.0,35.0,3.0,0,12.533333333333331,joy,0.5196912288665771,2022-10-28,0.0,0.56,11.67,0,904.0,7.52,"['thank', 'snack']",9,snack_thank_singapore
7159460936703659266,https://www.tiktok.com/@shawnlemuel/video/7159460936703659266,2022-10-28 15:25:00,Do you guys use any other free tools? #sgtiktok #learningisfun #fypシ #sg,10000.0,42.0,0.0,0,20.366666666666667,joy,0.9937082529067992,2022-10-28,0.0,0.42,0.0,0,904.0,11.05,"['guy', 'use', 'free', 'tool']",8,follow_kitchen_power
7159925727721196801,https://www.tiktok.com/@shawnlemuel/video/7159925727721196801,2022-10-29 21:28:00,I hope i didn’t damage it 😂. #fyp #tiktoksg #singapore #techtok #gimbal.,24000.0,89.0,1.0,0,18.6,joy,0.9973338842391968,2022-10-29,0.0,0.38,89.0,1,903.0,26.55,"['hope', 'damage']",5,good_singapore_lechon
7161002845410561281,https://www.tiktok.com/@shawnlemuel/video/7161002845410561281,2022-11-01 19:08:00,Thank you @TikTok Singapore for the wonderful bottle 😁. #fyp #tiktokshopsolidlah #sgtiktok #learningisfun #sg #bottle,2648.0,48.0,3.0,0,23.866666666666667,joy,0.99885094165802,2022-11-01,0.0,1.93,16.0,0,900.0,2.94,"['thank', 'singapore', 'wonderful', 'bottle']",6,let_singapore_feature
7161269647881342209,https://www.tiktok.com/@shawnlemuel/video/7161269647881342209,2022-11-02 12:24:00,For the mala lovers out there🤣 Thank you @ooh sg! #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #tiktokshopsolidlah #tiktoksg #singapore,4063.0,47.0,2.0,0,14.866666666666667,joy,0.9706089496612548,2022-11-02,0.0,1.21,23.5,0,899.0,4.51,"['mala', 'lover', 'thank']",9,snack_thank_singapore
7161676700235975937,https://www.tiktok.com/@shawnlemuel/video/7161676700235975937,2022-11-03 14:43:00,I really wish I had these sooner😢 #learningisfun #posture #tiktoksg #singapore #tiktokshopsolidlah,14000.0,98.0,0.0,5,16.208333333333332,joy,0.4819107055664062,2022-11-03,30.85,0.7,0.0,0,898.0,15.57,['wish'],9,snack_thank_singapore
7165833277339700482,https://www.tiktok.com/@shawnlemuel/video/7165833277339700482,2022-11-14 19:33:00,Don't wait till the last minute 😂😂 #christmasgiftideas #christmasgift #secretsanta #secretsantaideas #tiktokshop #mickeymouse #disney #tiktoksg #sgtiktok #singapore,15000.0,113.0,9.0,0,15.458333333333334,joy,0.9980518817901612,2022-11-14,0.0,0.81,12.56,0,887.0,16.89,"['wait', 'minute']",7,minute_christmas_idea
7166145511202852098,https://www.tiktok.com/@shawnlemuel/video/7166145511202852098,2022-11-15 15:44:00,Don't wait till the last minute 😂😂 #christmasgiftideas #christmasgift #secretsanta #secretsantaideas #tiktokshop #active #running #tiktoksg #sgtiktok #singapore,5182.0,30.0,0.0,3,15.291666666666666,joy,0.9985427856445312,2022-11-15,19.62,0.58,0.0,0,886.0,5.84,"['wait', 'minute']",7,minute_christmas_idea
7166188821254540545,https://www.tiktok.com/@shawnlemuel/video/7166188821254540545,2022-11-15 18:32:00,Don't wait till the last minute 😂😂 #christmasgiftideas #christmasgift #secretsanta #secretsantaideas #tiktokshop #lenovo #wireless #bluetooth #speaker #tiktoksg #sgtiktok #singapore,20000.0,120.0,2.0,0,15.458333333333334,joy,0.9613000750541688,2022-11-15,0.0,0.61,60.0,0,886.0,22.55,"['wait', 'minute']",7,minute_christmas_idea
7169509838161071362,https://www.tiktok.com/@shawnlemuel/video/7169509838161071362,2022-11-24 17:20:00,The phone holder feature really blew me away😂 #joyoung @tiktokshop_sg #hotpot #steamer #secretsantagift #tiktoksg #phoneholder,66000.0,1460.0,6.0,1,25.541666666666668,joy,0.996971845626831,2022-11-24,3.92,2.22,243.33,0,877.0,75.17,"['phone', 'holder', 'feature', 'blow']",6,let_singapore_feature
7173595817289239810,https://www.tiktok.com/@shawnlemuel/video/7173595817289239810,2022-12-05 17:35:00,Thanks for the noodles! @Zesk Snacks #TikTokShop1212Sale #cupnoodles #yummy #cheatfoods #whattobuy #christmas #giftideas,2317.0,68.0,2.0,0,18.08333333333333,joy,0.962177276611328,2022-12-05,0.0,3.02,34.0,0,866.0,2.67,"['thank', 'noodle', 'snack']",9,snack_thank_singapore
7173598292910017794,https://www.tiktok.com/@shawnlemuel/video/7173598292910017794,2022-12-05 17:45:00,Thanks for the pudding! @Zesk Snacks #TikTokShop1212Sale #pudding #yummy #cheatfoods #whattobuy #christmas #giftideas,4123.0,68.0,3.0,0,15.916666666666666,joy,0.4933634400367737,2022-12-05,0.0,1.72,22.67,0,866.0,4.76,"['thank', 'pudding', 'snack']",9,snack_thank_singapore
7173968702348610817,https://www.tiktok.com/@shawnlemuel/video/7173968702348610817,2022-12-06 17:42:00,Thanks for the snack! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #giftidea #whattobuy #giftideas #yummy #TikTokShop1212Sale #cupnoodles,972.0,8.0,0.0,0,18.166666666666668,joy,0.4672584533691406,2022-12-06,0.0,0.82,0.0,0,865.0,1.12,"['thank', 'snack', 'snack']",9,snack_thank_singapore
7173969953832307970,https://www.tiktok.com/@shawnlemuel/video/7173969953832307970,2022-12-06 17:47:00,Thanks for the snack! @Zesk Snacks #TikTokShop1212Sale #mushroom #beancurd #yumizi #snack #whattobuy #giftideas #giftidea #christmas,836.0,14.0,0.0,0,12.958333333333334,joy,0.6834806203842163,2022-12-06,0.0,1.67,0.0,0,865.0,0.97,"['thank', 'snack', 'snack']",9,snack_thank_singapore
7173971088731393281,https://www.tiktok.com/@shawnlemuel/video/7173971088731393281,2022-12-06 17:51:00,Thanks for the snack! @Zesk Snacks #TikTokShop1212Sale #christmas #giftidea #giftideas #whattobuy #snack #lastminutexmas #yumizi #yummy,825.0,20.0,0.0,0,12.958333333333334,joy,0.6834806203842163,2022-12-06,0.0,2.42,0.0,0,865.0,0.95,"['thank', 'snack', 'snack']",9,snack_thank_singapore
7174347687368625410,https://www.tiktok.com/@shawnlemuel/video/7174347687368625410,2022-12-07 18:13:00,thanks for the #noodles! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #TikTokShop1212Sale #lastminutexmas #whattobuy #giftideas,1551.0,17.0,2.0,0,11.666666666666666,joy,0.7712455987930298,2022-12-07,0.0,1.23,8.5,0,864.0,1.79,"['thank', 'snack']",9,snack_thank_singapore
7174349937629547778,https://www.tiktok.com/@shawnlemuel/video/7174349937629547778,2022-12-07 18:22:00,Who else wants some? thanks for the #snack! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #yumizi #mushroom #vegetarian #lastminutexmas #whattobuy #giftid...,2432.0,26.0,1.0,0,10.916666666666666,joy,0.4099466502666473,2022-12-07,0.0,1.11,26.0,0,864.0,2.81,"['want', 'thank', 'snack']",9,snack_thank_singapore
7174350444129504513,https://www.tiktok.com/@shawnlemuel/video/7174350444129504513,2022-12-07 18:23:00,Who else wants some? thanks for the snack! @Zesk Snacks #sgfoodie #sgtiktok #sgfyp #fyp #happyfood #exploresgfood #tiktoksg #singapore #yumizi #steak #grilled #vegetarian #lastminutexmas #whattobuy #g...,1286.0,18.0,0.0,0,12.958333333333334,joy,0.6834806203842163,2022-12-07,0.0,1.4,0.0,0,864.0,1.49,"['want', 'thank', 'snack', 'snack']",9,snack_thank_singapore
7174628639139466497,https://www.tiktok.com/@shawnlemuel/video/7174628639139466497,2022-12-08 12:23:00,Thanks for the snack! @Zesk Snacks #pomelo #candy #TikTokShop1212Sale #lastminutexmas #whattobuy #giftideas #singapore,120.0,2.0,0.0,0,12.0,joy,0.9795852899551392,2022-12-08,0.0,1.67,0.0,0,863.0,0.14,"['thank', 'snack', 'snack']",9,snack_thank_singapore
7174654973731556610,https://www.tiktok.com/@shawnlemuel/video/7174654973731556610,2022-12-08 14:05:00,Thank you @Zesk Snacks for the #snack #TikTokShop1212Sale #lastminutexmas #whattobuy #giftideas,806.0,13.0,0.0,0,12.0,sadness,0.8470594882965088,2022-12-08,0.0,1.61,0.0,0,863.0,0.93,"['thank', 'snack']",9,snack_thank_singapore
7174711226977586433,https://www.tiktok.com/@shawnlemuel/video/7174711226977586433,2022-12-08 17:43:00,Thank you @Zesk Snacks for the #snack! #TikTokShop1212Sale #giftideas #whattobuy #singapore,1154.0,13.0,0.0,0,12.708333333333334,joy,0.5351026058197021,2022-12-08,0.0,1.13,0.0,0,863.0,1.34,"['thank', 'snack']",9,snack_thank_singapore
7175002192062008578,https://www.tiktok.com/@shawnlemuel/video/7175002192062008578,2022-12-09 12:33:00,Thanks for the #snack @Zesk Snacks #TikTokShop1212Sale #giftideas #whattobuy #singapore,957.0,24.0,4.0,0,12.708333333333334,joy,0.5351026058197021,2022-12-09,0.0,2.93,6.0,0,862.0,1.11,"['thank', 'snack']",9,snack_thank_singapore
7175095366973541633,https://www.tiktok.com/@shawnlemuel/video/7175095366973541633,2022-12-09 18:34:00,Thank you for the snacks! @Zesk Snacks #TikTokShop1212Sale #giftideas #whattobuy #singapore #snack #hotpot #lastminutexmas #secretsantagift,1110.0,20.0,0.0,0,15.916666666666666,joy,0.4933634400367737,2022-12-09,0.0,1.8,0.0,0,862.0,1.29,"['thank', 'snack', 'snack']",9,snack_thank_singapore
7175145165194022145,https://www.tiktok.com/@shawnlemuel/video/7175145165194022145,2022-12-09 21:47:00,"Thank you for the wonderful opportunity @TikTok Shop Singapore and thank you (yes, you!) as well for your support. #tiktokshop #learningisfun #singapore #howto #passiveincome",133000.0,737.0,51.0,0,31.0,joy,0.998016119003296,2022-12-09,0.0,0.59,14.45,0,862.0,154.11,"['thank', 'wonderful', 'opportunity', 'shop', 'singapore', 'thank', 'support']",5,good_singapore_lechon
7177332546995326209,https://www.tiktok.com/@shawnlemuel/video/7177332546995326209,2022-12-15 19:16:00,Last minute Christmas gift idea 😁#TikTokShop1212Sale #snack #childhood #lastminutexmas #giftideas,11000.0,18.0,0.0,0,19.08333333333333,love,0.9921167492866516,2022-12-15,0.0,0.16,0.0,0,856.0,12.84,"['minute', 'christmas', 'gift', 'idea']",7,minute_christmas_idea
7177333114237209857,https://www.tiktok.com/@shawnlemuel/video/7177333114237209857,2022-12-15 19:18:00,Last minute Christmas gift idea 😁#TikTokShop1212Sale #tissue #nomieo #lastminutexmas #giftideas,1070.0,13.0,0.0,0,17.25,joy,0.9970045685768129,2022-12-15,0.0,1.21,0.0,0,856.0,1.25,"['minute', 'christmas', 'gift', 'idea']",7,minute_christmas_idea
7177333538893696257,https://www.tiktok.com/@shawnlemuel/video/7177333538893696257,2022-12-15 19:19:00,Last minute Christmas gift idea 😁#TikTokShop1212Sale #einmilk #wettissue #lastminutexmas #giftideas,7128.0,27.0,0.0,0,16.041666666666668,joy,0.9937024116516112,2022-12-15,0.0,0.38,0.0,0,856.0,8.32,"['minute', 'christmas', 'gift', 'idea']",7,minute_christmas_idea
7177333830083169538,https://www.tiktok.com/@shawnlemuel/video/7177333830083169538,2022-12-15 19:21:00,Last minute Christmas gift idea 😁#TikTokShop1212Sale #snack #childhood #lastminutexmas #giftideas #monster,8010.0,39.0,1.0,0,19.08333333333333,joy,0.9818549156188964,2022-12-15,0.0,0.5,39.0,0,856.0,9.35,"['minute', 'christmas', 'gift', 'idea']",7,minute_christmas_idea
7177334199152561410,https://www.tiktok.com/@shawnlemuel/video/7177334199152561410,2022-12-15 19:22:00,Last minute Christmas gift idea 😁#TikTokShop1212Sale #toothbrush #magnetic #lastminutexmas #giftideas,10000.0,51.0,0.0,0,21.291666666666668,joy,0.9951550960540771,2022-12-15,0.0,0.51,0.0,0,856.0,11.67,"['minute', 'christmas', 'gift', 'idea']",7,minute_christmas_idea
7177335041473776898,https://www.tiktok.com/@shawnlemuel/video/7177335041473776898,2022-12-15 19:25:00,Last minute Christmas gift idea 😁#TikTokShop1212Sale #waterbottle #hiking #lastminutexmas #giftideas,9033.0,28.0,0.0,0,18.0,joy,0.9976785778999328,2022-12-15,0.0,0.31,0.0,0,856.0,10.54,"['minute', 'christmas', 'gift', 'idea']",7,minute_christmas_idea
7189448359256673537,https://www.tiktok.com/@shawnlemuel/video/7189448359256673537,2023-01-17 10:51:00,Liven up your #cny2023! #tiktokshop #singapore #wheretobuy #lights #party #idea #tiktokshopmademebuyit,1092.0,13.0,1.0,0,17.416666666666668,anger,0.2915484607219696,2023-01-17,0.0,1.28,13.0,0,823.0,1.33,['liven'],1,mala_follow_grille
7189449738373139714,https://www.tiktok.com/@shawnlemuel/video/7189449738373139714,2023-01-17 10:57:00,Clean up before #cny2023! #tiktokshop #singapore #wheretobuy #waterspray #party #idea #tiktokshopmademebuyit #spray #clean #howto,973.0,12.0,2.0,0,10.75,love,0.706885576248169,2023-01-17,0.0,1.44,6.0,0,823.0,1.18,['clean'],7,minute_christmas_idea
